V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.942454,0.775585,0.846669,0.302498,0.762694,0.260119,0.27189,0.786657,0.457513,0.508029,0.256621,0.692305,0.353986,0.663059,0.370449,0.416234,0.74857,0.614553,0.578461,0.57921,0.562971,0.540943,0.670175,0.435858,0.55242,0.370115,0.419001,0.311209,0.00544,0.0
0.95464,0.77414,0.856612,0.308048,0.781646,0.307195,0.262843,0.79569,0.431294,0.524156,0.262186,0.678432,0.461856,0.639422,0.442716,0.478173,0.699557,0.715674,0.581031,0.583099,0.563153,0.524222,0.663541,0.516278,0.549781,0.431819,0.416956,0.311983,0.000134,0.0
0.970469,0.755675,0.848321,0.337907,0.762386,0.281318,0.261549,0.790563,0.489774,0.513007,0.202492,0.716644,0.403828,0.621259,0.138703,0.468584,0.718026,0.668406,0.63889,0.584405,0.557235,0.464375,0.660099,0.202745,0.594559,0.578575,0.415249,0.31379,0.009903,0.0
0.942215,0.773689,0.858238,0.256943,0.764302,0.253428,0.266149,0.788531,0.442832,0.493077,0.247998,0.722851,0.498388,0.653692,0.360232,0.437623,0.742356,0.616315,0.651173,0.5818,0.560892,0.497597,0.664856,0.447176,0.562358,0.580627,0.415041,0.312787,0.000718,0.0
0.978617,0.769549,0.84439,0.292787,0.76402,0.259076,0.265068,0.785829,0.460392,0.512237,0.341642,0.719932,0.386495,0.668901,0.370259,0.467226,0.707728,0.67859,0.573337,0.578586,0.558163,0.477895,0.666241,0.374625,0.597704,0.323193,0.416763,0.313442,0.000389,0.0
0.977491,0.766615,0.848886,0.297766,0.762744,0.266138,0.261944,0.789131,0.474248,0.513292,0.33445,0.694484,0.296522,0.67056,0.411391,0.466118,0.714178,0.696722,0.518542,0.57751,0.564637,0.533884,0.663942,0.33584,0.601487,0.390639,0.417261,0.313339,0.000389,0.0
0.944875,0.752704,0.840383,0.179374,0.746818,0.270321,0.282033,0.775367,0.379631,0.525204,0.23307,0.664805,0.545084,0.613746,0.298418,0.422904,0.745391,0.64797,0.5866,0.578887,0.557349,0.517825,0.673466,0.391329,0.60483,0.409403,0.417499,0.304843,0.024615,0.0
0.979015,0.762182,0.831793,0.183106,0.763977,0.257798,0.26514,0.784122,0.50643,0.486614,0.24732,0.717478,0.453008,0.657244,0.485784,0.433274,0.726463,0.630432,0.613769,0.580646,0.560828,0.505042,0.662883,0.284999,0.607408,0.439204,0.416481,0.313365,0.002644,0.0
0.959288,0.778429,0.856074,0.322371,0.763023,0.256209,0.270098,0.782129,0.441048,0.513496,0.286232,0.724896,0.53531,0.650994,0.443081,0.427164,0.734281,0.65222,0.655162,0.581377,0.564589,0.542788,0.668667,0.481412,0.506237,0.350038,0.4203,0.318211,0.00214,0.0
0.954225,0.725683,0.834856,0.22217,0.750642,0.272151,0.263056,0.78708,0.407803,0.529161,0.358133,0.698916,0.413192,0.642305,0.29967,0.418377,0.767406,0.612829,0.523552,0.593231,0.562709,0.457215,0.658204,0.341417,0.560835,0.348706,0.41508,0.316203,0.032495,0.0
0.947994,0.766308,0.872279,0.267566,0.764302,0.268185,0.262331,0.789458,0.405458,0.524597,0.329514,0.694762,0.416932,0.656558,0.417879,0.401358,0.730854,0.798214,0.549856,0.577601,0.560425,0.516969,0.66454,0.334133,0.565894,0.401988,0.4196,0.315606,0.001129,0.0
0.924148,0.772774,0.872825,0.261839,0.761692,0.263806,0.262612,0.793672,0.48112,0.50027,0.234022,0.702855,0.398102,0.639602,0.368015,0.445949,0.740796,0.625425,0.552261,0.578661,0.559438,0.513768,0.669482,0.394164,0.595705,0.493933,0.421707,0.314359,0.000642,0.0
0.947201,0.772463,0.859018,0.220564,0.766832,0.251496,0.271034,0.784367,0.433111,0.498304,0.371411,0.717487,0.383883,0.670323,0.336145,0.45128,0.723268,0.633654,0.622436,0.581518,0.558107,0.468293,0.667915,0.453506,0.554342,0.528297,0.415755,0.315105,0.001985,0.0
0.951195,0.77761,0.857096,0.244279,0.768387,0.262991,0.268522,0.788054,0.442335,0.500814,0.366454,0.720398,0.431286,0.640503,0.373853,0.461975,0.729187,0.656946,0.560535,0.581318,0.558165,0.484491,0.665129,0.332621,0.565161,0.442646,0.421196,0.314773,0.000344,0.0
0.945488,0.778847,0.869219,0.279174,0.763576,0.262004,0.265596,0.77834,0.4611,0.504249,0.266735,0.688559,0.369129,0.655165,0.429648,0.447866,0.728289,0.65225,0.48791,0.576331,0.57923,0.542036,0.665522,0.430979,0.552206,0.367856,0.418257,0.316583,0.000195,0.0
0.979622,0.770505,0.842486,0.282955,0.762829,0.252076,0.265623,0.783586,0.467219,0.503259,0.274908,0.70029,0.416539,0.640648,0.42333,0.465519,0.732036,0.638085,0.548146,0.578975,0.556727,0.46888,0.667466,0.426425,0.588822,0.441214,0.416008,0.313722,7.7e-05,0.0
0.981327,0.75541,0.858055,0.226372,0.754213,0.265782,0.25536,0.788559,0.484091,0.518569,0.179898,0.645462,0.34955,0.620808,0.365797,0.499064,0.735184,0.627979,0.623106,0.580484,0.566348,0.55295,0.662312,0.323551,0.603211,0.43663,0.417659,0.313574,0.000889,0.0
0.943673,0.766107,0.87402,0.189844,0.76693,0.276388,0.267981,0.788794,0.483234,0.488295,0.266897,0.70675,0.383169,0.625563,0.247386,0.459818,0.712903,0.654139,0.583433,0.581939,0.558294,0.489667,0.66254,0.215566,0.590181,0.572851,0.412631,0.309259,0.003613,0.0
0.934888,0.781551,0.846826,0.188665,0.764879,0.257748,0.266447,0.791999,0.457577,0.493236,0.230855,0.7057,0.450472,0.660463,0.384659,0.463435,0.722532,0.607438,0.499246,0.578348,0.561624,0.506495,0.664576,0.329902,0.561247,0.55199,0.408781,0.30937,0.000117,0.0
0.912481,0.752789,0.886942,0.403619,0.778535,0.269894,0.256781,0.790151,0.45213,0.536414,0.361567,0.738384,0.463229,0.625397,0.329292,0.421952,0.749728,0.611242,0.633701,0.579066,0.557513,0.514648,0.659481,0.35512,0.570005,0.461027,0.4186,0.317367,0.001773,0.0
0.972913,0.759368,0.820862,0.202102,0.766972,0.259139,0.269641,0.782353,0.479405,0.489367,0.324239,0.765211,0.555237,0.663169,0.390474,0.444776,0.704605,0.673261,0.681759,0.586087,0.557671,0.454741,0.660535,0.243799,0.612333,0.265391,0.416171,0.31407,0.010468,0.0
0.959563,0.735266,0.829964,0.232305,0.753702,0.262349,0.265957,0.782998,0.454448,0.512005,0.19375,0.685481,0.453478,0.642884,0.380808,0.416504,0.728884,0.743941,0.532787,0.590571,0.560207,0.451847,0.65622,0.332573,0.573789,0.637284,0.412953,0.315588,0.027746,0.0
0.940777,0.773869,0.882857,0.314492,0.76372,0.27431,0.267098,0.786338,0.500796,0.523247,0.330872,0.728182,0.335962,0.613797,0.198243,0.396564,0.754584,0.612238,0.681428,0.58287,0.554286,0.49254,0.664312,0.410186,0.569429,0.348491,0.415774,0.309237,0.000969,0.0
0.98098,0.772914,0.829648,0.291959,0.769198,0.25604,0.268952,0.781649,0.450913,0.509188,0.227394,0.718204,0.522374,0.657885,0.385234,0.449022,0.711835,0.639797,0.567809,0.579472,0.560795,0.50902,0.661582,0.326685,0.633586,0.385071,0.41644,0.313211,8.8e-05,0.0
0.953523,0.77712,0.859273,0.30552,0.769354,0.267226,0.269639,0.78577,0.444973,0.50188,0.228105,0.72206,0.517316,0.640478,0.346645,0.414452,0.74212,0.611602,0.637011,0.581363,0.561536,0.523225,0.662649,0.326654,0.572702,0.389435,0.420069,0.316094,0.000886,0.0
0.955705,0.759365,0.866172,0.156153,0.755964,0.268639,0.263684,0.785494,0.395113,0.537959,0.332384,0.646388,0.359046,0.634626,0.368787,0.442476,0.738682,0.708451,0.544775,0.576846,0.56155,0.532145,0.664181,0.334574,0.565218,0.401926,0.413306,0.308222,0.004437,0.0
0.978113,0.768567,0.844033,0.314149,0.764003,0.260913,0.265256,0.78597,0.479165,0.506896,0.24102,0.699714,0.343793,0.656412,0.33929,0.428168,0.740812,0.596282,0.535278,0.577378,0.559599,0.502777,0.664749,0.39051,0.612848,0.375043,0.417105,0.313391,0.000272,0.0
0.951416,0.777867,0.861202,0.252196,0.764916,0.255092,0.268809,0.786616,0.444798,0.502123,0.374572,0.709901,0.371986,0.645239,0.35776,0.467379,0.727862,0.681694,0.573237,0.58096,0.558137,0.481109,0.665743,0.443784,0.563913,0.432789,0.420831,0.314917,0.000322,0.0
0.921776,0.792067,0.854621,0.282634,0.767276,0.262814,0.271975,0.780603,0.527546,0.57736,0.275562,0.701105,0.422243,0.604868,0.370307,0.396721,0.738252,0.591418,0.599849,0.595877,0.553905,0.516779,0.66273,0.390553,0.594175,0.381779,0.432674,0.315583,7.7e-05,0.0
0.978056,0.768754,0.839572,0.294422,0.764642,0.25838,0.265908,0.785136,0.458467,0.512765,0.336319,0.71558,0.378677,0.671184,0.362018,0.461683,0.709428,0.692241,0.566459,0.579052,0.562549,0.514198,0.66291,0.380579,0.614996,0.37226,0.41647,0.313335,0.001399,0.0
0.953877,0.777796,0.862332,0.253616,0.766561,0.25339,0.270837,0.782488,0.456344,0.502691,0.273913,0.689449,0.423309,0.627416,0.408851,0.459522,0.729053,0.645517,0.556607,0.582093,0.556377,0.477491,0.66491,0.425676,0.566748,0.432739,0.417938,0.310584,0.000348,0.0
0.948844,0.774197,0.884308,0.375726,0.76712,0.272156,0.265808,0.786088,0.436693,0.522191,0.198015,0.679542,0.486479,0.626332,0.411999,0.455278,0.72171,0.700792,0.649445,0.584696,0.563182,0.532868,0.660552,0.324683,0.589542,0.49292,0.415434,0.31058,0.001478,0.0
0.947147,0.772554,0.863971,0.193421,0.764463,0.253994,0.272615,0.783327,0.455485,0.501044,0.36542,0.708603,0.359411,0.655766,0.315513,0.465911,0.707644,0.650258,0.536158,0.582404,0.559378,0.492567,0.667109,0.453148,0.555092,0.52312,0.417368,0.312006,0.003114,0.0
0.98031,0.768694,0.844062,0.248414,0.762368,0.251752,0.265818,0.781993,0.464131,0.503911,0.286513,0.740177,0.564567,0.644633,0.409811,0.455413,0.719987,0.607262,0.568068,0.580528,0.559986,0.501372,0.665843,0.449173,0.594031,0.581475,0.415125,0.313268,0.000183,0.0
0.979619,0.768052,0.841325,0.291018,0.766756,0.269374,0.263004,0.787418,0.478212,0.508983,0.191064,0.68411,0.429231,0.652113,0.457753,0.467647,0.707746,0.674484,0.526791,0.578681,0.562905,0.525015,0.661941,0.203687,0.614007,0.40361,0.41749,0.313377,0.000272,0.0
0.961129,0.784855,0.801101,0.333283,0.771617,0.248122,0.263384,0.754638,0.443029,0.470688,0.313455,0.671766,0.351728,0.547835,0.418995,0.483175,0.818498,0.768711,0.522982,0.585495,0.539183,0.519713,0.673607,0.38134,0.546807,0.356602,0.416655,0.312314,3.9e-05,0.0
0.947549,0.763418,0.878217,0.265317,0.764289,0.272899,0.263093,0.787776,0.424681,0.52555,0.262272,0.678152,0.403194,0.637068,0.364082,0.411356,0.717951,0.838285,0.622714,0.57976,0.555767,0.48524,0.66297,0.260324,0.586849,0.394802,0.415618,0.310364,0.002491,0.0
0.943372,0.772418,0.887915,0.255395,0.762864,0.263925,0.267122,0.786302,0.464189,0.503113,0.359355,0.748079,0.495536,0.622893,0.283631,0.450535,0.718438,0.671065,0.593396,0.584139,0.560877,0.521058,0.662507,0.460962,0.588598,0.475361,0.418781,0.311329,0.001425,0.0
0.94054,0.777361,0.861466,0.260592,0.763512,0.256548,0.268531,0.787255,0.464952,0.500984,0.228326,0.702325,0.403708,0.645583,0.309463,0.43791,0.735298,0.621113,0.593763,0.580505,0.558539,0.495478,0.663351,0.436214,0.575088,0.458321,0.414808,0.310388,0.001187,0.0
0.980629,0.76379,0.837459,0.216243,0.762571,0.257764,0.264254,0.784383,0.524627,0.48589,0.199768,0.718557,0.413781,0.644426,0.363878,0.422071,0.730456,0.658329,0.659838,0.57886,0.559504,0.508654,0.661708,0.324611,0.629424,0.33816,0.417662,0.313369,0.000389,0.0
0.94743,0.766748,0.879916,0.265708,0.762815,0.260104,0.266372,0.785452,0.485229,0.499068,0.222949,0.6805,0.348982,0.631476,0.346386,0.449713,0.72563,0.660663,0.574826,0.581801,0.561547,0.515202,0.66628,0.434675,0.552667,0.461089,0.415262,0.311627,0.002332,0.0
0.945663,0.777215,0.863172,0.24397,0.764431,0.260048,0.267503,0.789193,0.458987,0.512713,0.36303,0.685179,0.249912,0.672859,0.386381,0.453738,0.726475,0.647233,0.551991,0.580639,0.558332,0.48421,0.666264,0.400347,0.557873,0.439144,0.423378,0.316412,0.000173,0.0
0.947399,0.775046,0.870623,0.244747,0.768219,0.260972,0.26983,0.784244,0.440375,0.506824,0.39217,0.732931,0.450557,0.651391,0.365918,0.446933,0.719475,0.625678,0.55899,0.580546,0.559885,0.499206,0.665258,0.411191,0.550611,0.42614,0.412322,0.311248,0.000389,0.0
0.971284,0.785261,0.806988,0.320968,0.773129,0.247642,0.270946,0.783346,0.43698,0.487039,0.438468,0.724507,0.499607,0.527846,0.357274,0.480856,0.80436,0.783618,0.553289,0.582032,0.560104,0.511078,0.666265,0.383375,0.55213,0.356586,0.42131,0.313257,3.5e-05,0.0
0.977537,0.757429,0.853242,0.216274,0.758537,0.268825,0.25833,0.788613,0.435437,0.521917,0.4024,0.728942,0.525696,0.634585,0.399108,0.482891,0.740548,0.560386,0.544919,0.582472,0.570081,0.577024,0.663727,0.354463,0.592244,0.422714,0.41764,0.313546,0.002724,0.0
0.947949,0.777401,0.854367,0.235288,0.772147,0.2619,0.272334,0.784634,0.444736,0.49268,0.171853,0.681368,0.453436,0.65167,0.36035,0.470506,0.695614,0.681068,0.523969,0.579777,0.562033,0.509547,0.659113,0.24446,0.612321,0.359916,0.417459,0.314821,0.00152,0.0
0.977314,0.779198,0.810849,0.320429,0.771973,0.251374,0.268948,0.784383,0.440017,0.479347,0.454794,0.709179,0.393695,0.543417,0.385403,0.478043,0.81348,0.74743,0.486384,0.5796,0.559641,0.496804,0.662857,0.367167,0.617631,0.377313,0.417386,0.314889,0.000591,0.0
0.95113,0.770934,0.867743,0.276157,0.768822,0.277496,0.268113,0.78881,0.461191,0.500931,0.314244,0.710298,0.386845,0.644787,0.430887,0.380151,0.77949,0.48658,0.540013,0.580671,0.561231,0.527679,0.667486,0.301582,0.534319,0.511461,0.416653,0.311206,0.00166,0.0
0.944782,0.768116,0.87572,0.263817,0.762304,0.259965,0.264254,0.786303,0.471335,0.498993,0.286276,0.724577,0.477217,0.631037,0.388133,0.418462,0.754423,0.604128,0.625785,0.580843,0.564868,0.550613,0.663671,0.482568,0.549599,0.631241,0.416782,0.315728,0.001475,0.0
0.953329,0.776107,0.860995,0.251871,0.768078,0.254025,0.27378,0.780755,0.448976,0.49883,0.258186,0.710489,0.483936,0.642495,0.346051,0.455434,0.705065,0.641205,0.474782,0.580262,0.563025,0.527207,0.663197,0.434928,0.58837,0.332021,0.414005,0.309548,0.002026,0.0
0.976809,0.760898,0.853432,0.248515,0.757127,0.258791,0.261488,0.786658,0.491664,0.503949,0.351947,0.735278,0.393874,0.644739,0.302964,0.454907,0.727693,0.661632,0.601972,0.580403,0.563293,0.52703,0.664128,0.46909,0.588708,0.657623,0.414952,0.313193,0.002332,0.0
0.945467,0.761795,0.867914,0.22293,0.765453,0.258065,0.265067,0.786661,0.48808,0.486925,0.212168,0.731933,0.514957,0.616468,0.256529,0.453838,0.721482,0.618234,0.558065,0.58282,0.56068,0.500659,0.669427,0.396799,0.551599,0.544619,0.416189,0.31469,0.003096,0.0
0.981374,0.762583,0.849552,0.219363,0.758054,0.254673,0.261474,0.784587,0.425611,0.524628,0.38876,0.718308,0.474872,0.645605,0.338989,0.492157,0.732168,0.571168,0.6281,0.581113,0.560967,0.499778,0.667631,0.451913,0.588353,0.342129,0.416695,0.313412,0.000144,0.0
0.951865,0.775188,0.868124,0.265717,0.763501,0.255517,0.269736,0.784508,0.457529,0.495042,0.25296,0.712684,0.430695,0.64135,0.303244,0.434166,0.736161,0.609765,0.583268,0.579897,0.559531,0.498817,0.664575,0.481115,0.575131,0.45932,0.416943,0.31429,0.000989,0.0
0.924307,0.740927,0.880166,0.302468,0.78229,0.268995,0.2525,0.793842,0.495809,0.501923,0.281896,0.738337,0.472142,0.617623,0.387934,0.386034,0.774798,0.521621,0.514562,0.586876,0.56829,0.565796,0.669857,0.26674,0.565595,0.566094,0.414211,0.309653,5.8e-05,0.0
0.97963,0.77061,0.842495,0.282838,0.762931,0.252141,0.265679,0.783506,0.466509,0.503175,0.276018,0.702998,0.427336,0.63971,0.422224,0.465363,0.731747,0.637041,0.548236,0.579072,0.556747,0.469361,0.667431,0.426188,0.589127,0.441194,0.416024,0.313727,7.7e-05,0.0
0.946564,0.781215,0.853198,0.256933,0.763318,0.252514,0.267369,0.789543,0.446534,0.493793,0.257692,0.694825,0.414446,0.646398,0.405318,0.466346,0.737292,0.651736,0.556027,0.580029,0.557853,0.474987,0.666354,0.424777,0.569209,0.437893,0.41862,0.313823,0.000378,0.0
0.978974,0.766407,0.836386,0.213414,0.764123,0.25598,0.266231,0.784191,0.490022,0.490195,0.394556,0.778735,0.483578,0.659519,0.346461,0.407585,0.737171,0.625097,0.616112,0.578921,0.562795,0.534974,0.663063,0.422229,0.625944,0.335107,0.417513,0.313152,3.9e-05,0.0
0.982855,0.756784,0.849595,0.193801,0.754853,0.255715,0.258987,0.784536,0.400345,0.537302,0.288703,0.674398,0.457687,0.639247,0.405164,0.428894,0.756909,0.601141,0.513847,0.576088,0.554874,0.471805,0.669707,0.425714,0.577478,0.348794,0.417448,0.313676,0.000467,0.0
0.946723,0.777038,0.869838,0.292864,0.762766,0.264127,0.27095,0.782994,0.46139,0.513677,0.347121,0.718761,0.372198,0.643981,0.291319,0.430904,0.728878,0.666411,0.649935,0.579333,0.55955,0.503917,0.66376,0.452042,0.559359,0.330403,0.409798,0.310862,0.002926,0.0
0.922936,0.785012,0.848699,0.228278,0.768682,0.261876,0.270687,0.783778,0.499901,0.554866,0.387833,0.715938,0.428781,0.609003,0.389106,0.453201,0.72078,0.644657,0.547417,0.590249,0.551833,0.480852,0.666925,0.329694,0.585399,0.440245,0.428642,0.317831,0.0007,0.0
0.937338,0.768792,0.836249,0.174329,0.760324,0.259183,0.274866,0.78882,0.470751,0.472492,0.367735,0.772551,0.480072,0.66599,0.28706,0.418562,0.732214,0.642043,0.557451,0.585173,0.567851,0.550551,0.673675,0.415058,0.575959,0.289884,0.420835,0.31699,0.011341,0.0
0.934624,0.755698,0.882603,0.139819,0.764806,0.259267,0.266705,0.775057,0.417842,0.552983,0.287565,0.660611,0.527183,0.585633,0.386698,0.428527,0.728955,0.633475,0.466999,0.577818,0.556944,0.536305,0.663506,0.394262,0.595731,0.378314,0.400572,0.302588,0.000973,0.0
0.94357,0.778122,0.830295,0.25902,0.781686,0.301236,0.264815,0.797218,0.452662,0.513227,0.245841,0.702289,0.434681,0.651848,0.349101,0.430872,0.728346,0.667884,0.677682,0.582391,0.559896,0.503485,0.662743,0.518907,0.58464,0.378307,0.413851,0.311558,0.000331,0.0
0.97681,0.764921,0.854642,0.294309,0.760248,0.26263,0.263082,0.786192,0.492167,0.500521,0.264341,0.747394,0.485256,0.627112,0.281277,0.420804,0.74911,0.565847,0.552967,0.579441,0.560285,0.516373,0.665113,0.448251,0.600918,0.512486,0.416732,0.313501,0.001184,0.0
0.945789,0.768365,0.878246,0.172274,0.760817,0.261235,0.263745,0.787307,0.439625,0.506724,0.214518,0.670748,0.468763,0.615321,0.321666,0.496828,0.728329,0.588821,0.580493,0.583159,0.563618,0.530191,0.660267,0.365178,0.605297,0.386937,0.422125,0.315688,0.000584,0.0
0.946463,0.779779,0.850609,0.286683,0.771274,0.274337,0.267932,0.788999,0.457888,0.519109,0.274846,0.711667,0.418069,0.649436,0.312464,0.428881,0.727984,0.672492,0.6809,0.582892,0.559892,0.513973,0.660948,0.200997,0.583017,0.399072,0.423903,0.317811,3.5e-05,0.0
0.977224,0.755811,0.852543,0.220153,0.756255,0.263882,0.258497,0.787866,0.442655,0.523371,0.374579,0.697968,0.421067,0.643072,0.391708,0.494594,0.734568,0.603967,0.573484,0.582571,0.569677,0.565475,0.663091,0.390674,0.59318,0.418103,0.417053,0.313667,0.00397,0.0
0.939652,0.778805,0.873359,0.248128,0.764366,0.258755,0.26886,0.786533,0.4532,0.504812,0.293744,0.710947,0.463849,0.644961,0.429099,0.444613,0.730269,0.60592,0.521319,0.582962,0.560179,0.507436,0.663466,0.437528,0.588078,0.47373,0.42381,0.317135,0.001064,0.0
0.947489,0.764052,0.858474,0.265625,0.769495,0.266001,0.27061,0.781026,0.459877,0.515316,0.363942,0.737603,0.491312,0.635138,0.348356,0.42635,0.727945,0.628332,0.670972,0.581468,0.558973,0.516716,0.665231,0.353334,0.516536,0.490296,0.414487,0.30611,0.00615,0.0
0.940378,0.774344,0.87392,0.225701,0.767254,0.262479,0.271092,0.783336,0.471997,0.493982,0.24405,0.708457,0.424574,0.625498,0.275032,0.433755,0.729532,0.583291,0.493909,0.5784,0.560679,0.516446,0.659192,0.399817,0.604989,0.489831,0.408948,0.30948,0.001387,0.0
0.951158,0.778175,0.864548,0.250616,0.765351,0.253891,0.26955,0.784708,0.449358,0.502337,0.261053,0.701832,0.448919,0.651004,0.399979,0.455718,0.719712,0.629345,0.564576,0.581286,0.5578,0.482124,0.665091,0.430771,0.566999,0.437151,0.421405,0.315581,5e-05,0.0
0.928757,0.767815,0.857984,0.222821,0.771914,0.260086,0.266995,0.786894,0.463588,0.507348,0.348411,0.74612,0.481705,0.640521,0.285661,0.447297,0.717587,0.616333,0.552335,0.580297,0.558585,0.501073,0.661544,0.350234,0.5591,0.464705,0.410141,0.30534,3.9e-05,0.0
0.947701,0.769126,0.881874,0.320387,0.766455,0.263575,0.266938,0.78332,0.451753,0.526718,0.354901,0.722683,0.481412,0.623849,0.308084,0.494058,0.682686,0.714299,0.423818,0.579469,0.567731,0.575728,0.665722,0.455747,0.501702,0.37119,0.413954,0.309062,0.002612,0.0
0.951446,0.778637,0.857607,0.243599,0.769079,0.263184,0.268852,0.787439,0.437008,0.500282,0.376939,0.741149,0.511174,0.63356,0.36533,0.460399,0.727482,0.648054,0.560099,0.581869,0.558293,0.488476,0.664723,0.336532,0.566974,0.44211,0.421362,0.314807,0.000116,0.0
0.978404,0.768772,0.84155,0.310306,0.765513,0.263142,0.265492,0.785841,0.476879,0.506501,0.227951,0.707227,0.394996,0.651721,0.336396,0.430631,0.736023,0.599374,0.545439,0.578006,0.559372,0.50186,0.663924,0.344196,0.616586,0.378282,0.417153,0.313359,0.000446,0.0
0.940783,0.776699,0.87858,0.26161,0.759912,0.261205,0.26377,0.79174,0.462168,0.487318,0.225725,0.715357,0.459747,0.638901,0.336467,0.453839,0.732663,0.651239,0.579554,0.579224,0.561579,0.510979,0.662225,0.44094,0.588732,0.482788,0.415288,0.313237,0.000155,0.0
0.978556,0.771611,0.850346,0.309272,0.762262,0.252722,0.266247,0.783242,0.45937,0.508943,0.288091,0.726688,0.478564,0.655219,0.405797,0.455226,0.719496,0.612933,0.530324,0.57899,0.556739,0.469672,0.668418,0.472225,0.591501,0.305406,0.417007,0.313873,0.000267,0.0
0.976418,0.762355,0.8718,0.319392,0.75705,0.27421,0.257345,0.791059,0.47136,0.519707,0.341104,0.756773,0.494108,0.608405,0.168252,0.46575,0.739413,0.57655,0.542263,0.579953,0.560187,0.51543,0.667647,0.438715,0.557436,0.929776,0.413964,0.312796,5.8e-05,0.0
0.937339,0.765017,0.869292,0.172005,0.762396,0.266543,0.25984,0.794448,0.410297,0.503128,0.37809,0.723443,0.517316,0.6412,0.349048,0.491576,0.7385,0.570384,0.503554,0.581424,0.572255,0.583493,0.662813,0.352379,0.574623,0.398664,0.416782,0.31245,0.000973,0.0
0.914711,0.780827,0.862471,0.282315,0.769061,0.272779,0.253203,0.721917,0.493552,0.527578,0.222175,0.713429,0.505163,0.62758,0.452,0.462125,0.714753,0.7041,0.600423,0.562567,0.645307,0.454448,0.664577,0.320611,0.550282,0.371484,0.42398,0.305449,0.001633,0.0
0.98246,0.761482,0.834859,0.224624,0.761159,0.254719,0.263555,0.782833,0.440762,0.520946,0.22377,0.668122,0.411428,0.642305,0.326501,0.471561,0.744911,0.555081,0.641384,0.580947,0.56346,0.525993,0.661923,0.371787,0.624419,0.419874,0.416192,0.313143,0.001168,0.0
0.958869,0.748072,0.856082,0.400457,0.757017,0.278564,0.263634,0.789698,0.494757,0.50848,0.178178,0.70767,0.380891,0.620585,0.207745,0.442858,0.743579,0.605884,0.510417,0.588882,0.563233,0.488991,0.658378,0.347053,0.588109,0.429682,0.41616,0.31551,0.020663,0.0
0.977013,0.765417,0.845158,0.291804,0.76123,0.256011,0.265541,0.784079,0.48138,0.504403,0.24007,0.711063,0.403763,0.647911,0.325757,0.441516,0.732982,0.609919,0.579138,0.580076,0.558289,0.483572,0.664837,0.437878,0.601001,0.46853,0.415797,0.3136,0.002889,0.0
0.936647,0.785431,0.844853,0.256626,0.760788,0.251881,0.265226,0.794169,0.447358,0.495509,0.250377,0.701244,0.419468,0.654635,0.403785,0.469724,0.741894,0.653114,0.553348,0.580056,0.557953,0.473337,0.667019,0.424497,0.573212,0.439087,0.418535,0.313494,0.000655,0.0
0.951987,0.789932,0.792974,0.332039,0.768917,0.247719,0.261329,0.759227,0.443785,0.472454,0.306155,0.678022,0.356465,0.555889,0.417235,0.486535,0.823076,0.769795,0.520676,0.58508,0.53909,0.518432,0.673927,0.381219,0.550216,0.357866,0.416722,0.312066,0.000116,0.0
0.93785,0.785983,0.8426,0.233389,0.768979,0.263739,0.265641,0.769375,0.47342,0.514335,0.194136,0.677728,0.428351,0.629738,0.415366,0.474401,0.720736,0.679574,0.59069,0.580644,0.579213,0.437205,0.666237,0.231436,0.586049,0.455315,0.42627,0.317549,0.000104,0.0
0.968515,0.750014,0.855483,0.299086,0.753108,0.265511,0.261092,0.787655,0.454208,0.522348,0.315622,0.720988,0.373398,0.642083,0.249314,0.403692,0.734319,0.767172,0.510927,0.580299,0.5566,0.466803,0.663287,0.44747,0.584267,0.34401,0.417033,0.314833,0.012349,0.0
0.95023,0.770594,0.879803,0.294531,0.767814,0.281697,0.264946,0.79056,0.472242,0.499809,0.315713,0.736989,0.486069,0.626459,0.433423,0.39313,0.76521,0.519797,0.478305,0.580411,0.564407,0.558902,0.667198,0.300427,0.526351,0.369194,0.419122,0.312212,0.000933,0.0
0.950745,0.776487,0.878957,0.28894,0.768389,0.262787,0.272645,0.77817,0.458191,0.519603,0.372445,0.74158,0.481586,0.622601,0.28095,0.420239,0.722336,0.650958,0.6518,0.582711,0.558765,0.515961,0.660397,0.458701,0.577941,0.340298,0.404941,0.301686,0.000344,0.0
0.979335,0.767142,0.843168,0.255744,0.762693,0.256445,0.26466,0.784779,0.473276,0.50484,0.277985,0.703514,0.408014,0.659455,0.443583,0.448659,0.730555,0.59699,0.53539,0.578729,0.560221,0.500386,0.666463,0.398104,0.588937,0.549625,0.415509,0.313189,0.000232,0.0
0.913811,0.742964,0.830718,0.289815,0.759919,0.283497,0.289026,0.785208,0.408698,0.488735,0.267255,0.695772,0.445352,0.655292,0.228599,0.479167,0.701195,0.666365,0.483396,0.603,0.571397,0.503246,0.695173,0.190942,0.6131,0.568903,0.409545,0.316039,0.038391,0.0
0.978502,0.769762,0.841659,0.299887,0.764601,0.257833,0.265906,0.784873,0.466476,0.508583,0.266437,0.69743,0.380689,0.665841,0.43095,0.442896,0.728265,0.619237,0.506673,0.577937,0.562266,0.517884,0.66448,0.390785,0.610677,0.377019,0.416946,0.313451,0.000392,0.0
